trial_id,plot_id,rep,crop,variety,dataset_id,record_id,on_farm,is_survey,country,location,longitude,latitude,geo_from_source,planting_date,harvest_date,N_fertilizer,P_fertilizer,K_fertilizer,irrigated
WQMMSN_2000_AYM_B3C1,,,potato,393385.47,doi_10.21223_WQMMSN,177,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,393453.19799999997,doi_10.21223_WQMMSN,178,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,Canchan,doi_10.21223_WQMMSN,179,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,Chagllina,doi_10.21223_WQMMSN,180,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,Chata Roja,doi_10.21223_WQMMSN,181,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_AYM_B3C1,,,potato,Kory,doi_10.21223_WQMMSN,182,,FALSE,Peru,aym,,,FALSE,,,,,,
WQMMSN_2000_COM_B3C1,,,potato,391004.18,doi_10.21223_WQMMSN,183,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_2000_COM_B3C1,,,potato,391011.17,doi_10.21223_WQMMSN,184,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_2000_COM_B3C1,,,potato,391046.14,doi_10.21223_WQMMSN,185,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_2000_COM_B3C1,,,potato,391047.34,doi_10.21223_WQMMSN,186,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_2000_COM_B3C1,,,potato,391065.69,doi_10.21223_WQMMSN,187,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_2000_COM_B3C1,,,potato,391580.3,doi_10.21223_WQMMSN,188,,FALSE,Peru,com,,,FALSE,,,,,,
WQMMSN_2000_COM_B3C1,,,potato,392617.54,doi_10.21223_WQMMSN,189,,FALSE,Peru,com,,,FALSE,,,,,,
